instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.prec15,no,incremental,direct,lexicographic,26.4 0,13.0 0,40.5 0,41.4 0,8.5 0
forum-13crafc.prec15,yes,incremental,direct,lexicographic,26.4 0,9.4 0,102.7 0,29.7 0,7.4 0
