instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.fixed040-Forb,no,incremental,direct,lexicographic,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
forumt-14crafd.fixed040-Forb,yes,incremental,direct,lexicographic,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
