instance,sat_result,status,runtime_s,n_vars,n_hard_clauses,n_soft_clauses,n_optimization_clauses,n_total_clauses,peak_memory_mb,memory_metric,solver,precedence_mode,precedence_edge_mode,staircase,encoding_variant,objective,objective_mode,secondary_objective_value,secondary_proven_optimum,objective_participant_count,objective_participants,total_breaks,fairness_gap,idle_range,all_participant_idle_range,precedence_direct_edges,precedence_source_added_edges,precedence_encoded_edges,precedence_full_closure_edges,n_primary_objective_lits,n_secondary_objective_lits,participant_breaks,busy_participants_per_slot,assignment,schedule_by_slot,validation_errors,enabled_constraints,error_type,error_message,message_type,n_clauses,n_soft,objective_value,total_clauses
ticf-13crafa.fixed040-Forb,SAT,OPTIMAL,1.055593,72060,166357,0,0,166357,,peak_process_tree_rss_mb,multiple,traditional,direct,no,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,14,14,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",480,12,12,14,0,0,0,0,19,19,"4,11,8,5,7,7,6,11,7,12,12,9,6,14,7,3,0,11,5,0,0,0,7,8,5,6,6,10,13,9,3,13,14,14,7,9,5,9,13,10,7,9,0,12,10,12,6,5,3,14,0,12,2,11,0,10,7,0,10,5,0,2,11,8,8,6,0,0,0,4","26,18,20,18,12,16,14,10,20,24,26,18,22,10,2,8,14,6,8,10,6","3,9,2,11,12,13,7,4,1,14,20,19,21,4,2,9,10,17,4,13,3,5,1,12,7,11,11,7,2,10,12,6,13,8,5,2,11,10,13,1,12,11,17,19,14,13,3,1,3,21,17,16,18,20,7,6,19,6,10,1,11,9,4,16,20,14,17,4,8,10,12,2,3,6,11,13,1,8,7,1,6,2,12,10,13,11,5,3,17,20,18,9,7,19,1,14,6,12,11,9,10,13,8,1,10,8,11,9,5,4,12,13,3,3,12,9,1,11,10,2,13,5,10,20,4,1,9,11,15,16,2,14,17,9,10,11,13,5,6,21,3,18,7,4,17,2,1,16,6,4,10,1,9,3",1:M9 M23 M40 M48 M60 M77 M80 M95 M104 M117 M126 M147 M152 | 2:M3 M15 M29 M36 M72 M82 M120 M131 M146 | 3:M1 M21 M47 M49 M73 M88 M113 M114 M141 M154 | 4:M8 M14 M19 M63 M68 M110 M125 M144 M150 | 5:M22 M35 M87 M109 M122 M138 | 6:M32 M56 M58 M74 M81 M97 M139 M149 | 7:M7 M25 M28 M55 M79 M93 M143 | 8:M34 M69 M78 M103 M106 | 9:M2 M16 M62 M92 M100 M108 M116 M127 M134 M153 | 10:M17 M30 M38 M59 M70 M84 M101 M105 M119 M123 M135 M151 | 11:M4 M26 M27 M37 M42 M61 M75 M86 M99 M107 M118 M128 M136 | 12:M5 M24 M31 M41 M71 M83 M98 M111 M115 | 13:M6 M20 M33 M39 M46 M76 M85 M102 M112 M121 M137 | 14:M10 M45 M66 M96 M132 | 15:M129 | 16:M52 M64 M130 M148 | 17:M18 M43 M51 M67 M89 M133 M145 | 18:M53 M91 M142 | 19:M12 M44 M57 M94 | 20:M11 M54 M65 M90 M124 | 21:M13 M50 M140,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) traditional pairwise precedence over direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,166357,,12,166357
ticf-13crafa.fixed040-Forb,SAT,OPTIMAL,1.042991,72060,166357,0,0,166357,,peak_process_tree_rss_mb,multiple,staircase,direct,yes,imp12+,lexicographic_internal_idle_range_pstar_then_idle_max,lexicographic,14,14,58,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,64,65,66,70",480,12,12,14,0,0,0,0,19,19,"4,11,8,5,7,7,6,11,7,12,12,9,6,14,7,3,0,11,5,0,0,0,7,8,5,6,6,10,13,9,3,13,14,14,7,9,5,9,13,10,7,9,0,12,10,12,6,5,3,14,0,12,2,11,0,10,7,0,10,5,0,2,11,8,8,6,0,0,0,4","26,18,20,18,12,16,14,10,20,24,26,18,22,10,2,8,14,6,8,10,6","3,9,2,11,12,13,7,4,1,14,20,19,21,4,2,9,10,17,4,13,3,5,1,12,7,11,11,7,2,10,12,6,13,8,5,2,11,10,13,1,12,11,17,19,14,13,3,1,3,21,17,16,18,20,7,6,19,6,10,1,11,9,4,16,20,14,17,4,8,10,12,2,3,6,11,13,1,8,7,1,6,2,12,10,13,11,5,3,17,20,18,9,7,19,1,14,6,12,11,9,10,13,8,1,10,8,11,9,5,4,12,13,3,3,12,9,1,11,10,2,13,5,10,20,4,1,9,11,15,16,2,14,17,9,10,11,13,5,6,21,3,18,7,4,17,2,1,16,6,4,10,1,9,3",1:M9 M23 M40 M48 M60 M77 M80 M95 M104 M117 M126 M147 M152 | 2:M3 M15 M29 M36 M72 M82 M120 M131 M146 | 3:M1 M21 M47 M49 M73 M88 M113 M114 M141 M154 | 4:M8 M14 M19 M63 M68 M110 M125 M144 M150 | 5:M22 M35 M87 M109 M122 M138 | 6:M32 M56 M58 M74 M81 M97 M139 M149 | 7:M7 M25 M28 M55 M79 M93 M143 | 8:M34 M69 M78 M103 M106 | 9:M2 M16 M62 M92 M100 M108 M116 M127 M134 M153 | 10:M17 M30 M38 M59 M70 M84 M101 M105 M119 M123 M135 M151 | 11:M4 M26 M27 M37 M42 M61 M75 M86 M99 M107 M118 M128 M136 | 12:M5 M24 M31 M41 M71 M83 M98 M111 M115 | 13:M6 M20 M33 M39 M46 M76 M85 M102 M112 M121 M137 | 14:M10 M45 M66 M96 M132 | 15:M129 | 16:M52 M64 M130 M148 | 17:M18 M43 M51 M67 M89 M133 M145 | 18:M53 M91 M142 | 19:M12 M44 M57 M94 | 20:M11 M54 M65 M90 M124 | 21:M13 M50 M140,,"domain reduction: sessions, fixed meetings, forbidden slots | precedence domain propagation: fixed point over direct edges | full precedence closure: cycle detection and graph statistics only | (20),(22)-(27) exactly once over reduced domains | (19) participant atMost-one per slot | (46),(47) clustered table capacity with full channeling | (28) staircase/support precedence over reduced domains and direct E | usedSlot channeling + exact per-idle-slot break cost | (43) exactly |Mp| reduced usedSlot variables | (44) atMost 2|L| busy participants per slot | (45) exact even number of busy participants | exact unary internal-idle counts and range objective over P*",,,result,166357,,12,166357
