instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.fixed040-Forb,no,maxsat,direct,lexicographic,-,-,-,-,0.4 12
forum-13crafc.fixed040-Forb,yes,maxsat,direct,lexicographic,-,-,-,-,0.4 12
