instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.prec25,no,incremental,direct,lexicographic,-,-,-,-,UNSAT
ticf-13crafc.prec25,yes,incremental,direct,lexicographic,-,-,-,-,UNSAT
