instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.prec25,no,multiple,direct,lexicographic,-,-,-,-,22.9 2
forumt-14crafd.prec25,yes,multiple,direct,lexicographic,-,-,-,-,14.1 2
