instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forumt-14crafd.prec15,no,multiple,direct,lexicographic,-,-,-,-,6.1 2
forumt-14crafd.prec15,yes,multiple,direct,lexicographic,-,-,-,-,8.0 2
