instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.prec15,no,multiple,direct,lexicographic,-,-,-,-,18.0 0
ticf-13crafc.prec15,yes,multiple,direct,lexicographic,-,-,-,-,17.0 0
