instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
forum-13crafc.fixed020-Forb,no,multiple,direct,lexicographic,-,-,-,-,1012.8 10
forum-13crafc.fixed020-Forb,yes,multiple,direct,lexicographic,-,-,-,-,1008.5 10
