instance,staircase,solver,precedence_edges,objective,basic,imp1,imp2,imp12,imp12+
ticf-13crafc.fixed020-Forb,no,multiple,direct,lexicographic,-,-,-,-,1182.8 10
ticf-13crafc.fixed020-Forb,yes,multiple,direct,lexicographic,-,-,-,-,1191.2 10
